#
# FreeBSD presets
#   these are needed as event names are different than those in libpfm4
#

CPU,UNKNOWN
PRESET,PAPI_BR_PRC,DERIVED_SUB,PNE_P6_M_BR_INST_RETIRED, PNE_P6_M_BR_MISS_PRED_RETIRED
PRESET,PAPI_TOT_IIS,NOT_DERIVED,PNE_P6_M_INST_DECODED
PRESET,PAPI_TOT_INS,NOT_DERIVED,PNE_P6_M_INST_RETIRED
PRESET,PAPI_FP_INS,NOT_DERIVED,PNE_P6_M_FLOPS
PRESET,PAPI_BR_INS,NOT_DERIVED,PNE_P6_M_BR_INST_RETIRED
PRESET,PAPI_RES_STL,NOT_DERIVED,PNE_P6_M_RESOURCE_STALL
PRESET,PAPI_TOT_CYC,NOT_DERIVED,PNE_P6_M_CPU_CLK_UNHALTED
PRESET,PAPI_LST_INS,DERIVED_ADD,PNE_P6_M_L2_LD,PNE_P6_M_L2_ST
PRESET,PAPI_L1_DCH,DERIVED_SUB,PNE_P6_M_DATA_MEM_REFS, PNE_P6_M_DCU_LINES_IN
PRESET,PAPI_L1_DCA,NOT_DERIVED,PNE_P6_M_DATA_MEM_REFS
PRESET,PAPI_L2_DCA,DERIVED_ADD,PNE_P6_M_L2_LD, PNE_P6_M_L2_ST
PRESET,PAPI_L2_DCR,NOT_DERIVED,PNE_P6_M_L2_LD
PRESET,PAPI_L2_DCW,NOT_DERIVED,PNE_P6_M_L2_ST
PRESET,PAPI_L1_ICH,DERIVED_SUB,PNE_P6_M_IFU_FETCH, PNE_P6_M_L2_IFETCH
PRESET,PAPI_L2_ICH,DERIVED_SUB,PNE_P6_M_L2_IFETCH, PNE_P6_M_BUS_TRAN_IFETCH
PRESET,PAPI_L1_ICA,NOT_DERIVED,PNE_P6_M_IFU_FETCH
PRESET,PAPI_L2_ICA,NOT_DERIVED,PNE_P6_M_L2_IFETCH
PRESET,PAPI_L1_ICR,NOT_DERIVED,PNE_P6_M_IFU_FETCH
PRESET,PAPI_L2_ICR,NOT_DERIVED,PNE_P6_M_L2_IFETCH
PRESET,PAPI_L2_TCH,DERIVED_SUB,PNE_P6_M_L2_RQSTS, PNE_P6_M_L2_LINES_IN
PRESET,PAPI_L1_TCA,DERIVED_ADD,PNE_P6_M_DATA_MEM_REFS, PNE_P6_M_IFU_FETCH
PRESET,PAPI_L2_TCA,NOT_DERIVED,PNE_P6_M_L2_RQSTS
PRESET,PAPI_L2_TCR,DERIVED_ADD,PNE_P6_M_L2_LD, PNE_P6_M_L2_IFETCH
PRESET,PAPI_L2_TCW,NOT_DERIVED,PNE_P6_M_L2_ST
PRESET,PAPI_FML_INS,NOT_DERIVED,PNE_P6_M_MUL
PRESET,PAPI_FDV_INS,NOT_DERIVED,PNE_P6_M_DIV
PRESET,PAPI_FP_OPS,NOT_DERIVED,PNE_P6_M_FLOPS
PRESET,PAPI_VEC_INS,DERIVED_ADD,PNE_P6_M_MMX_INSTR_RET, PNE_P6_M_EMON_SSE_SSE2_INST_RETIRED

CPU,INTEL_PIII
PRESET,PAPI_L1_DCM,NOT_DERIVED,PNE_P6_3_DCU_LINES_IN
# PNE_P6_3_L2_IFETCH defaults to MESI
PRESET,PAPI_L1_ICM,NOT_DERIVED,PNE_P6_3_L2_IFETCH 
# PNE_P6_3_BUS_TRAN_IFETCH defaults to SELF
PRESET,PAPI_L2_DCM,DERIVED_SUB,PNE_P6_3_L2_LINES_IN, PNE_P6_3_BUS_TRAN_IFETCH 
# PNE_P6_3_BUS_TRAN_IFETCH defaults to SELF
PRESET,PAPI_L2_ICM,NOT_DERIVED,PNE_P6_3_BUS_TRAN_IFETCH 
PRESET,PAPI_L1_TCM,NOT_DERIVED,PNE_P6_3_L2_RQSTS
PRESET,PAPI_L2_TCM,NOT_DERIVED,PNE_P6_3_L2_LINES_IN
PRESET,PAPI_CA_CLN,NOT_DERIVED,PNE_P6_3_BUS_TRAN_RFO
